"Date","Price","Open","High","Low","Vol.","Change %"
"09/03/2021","1,024.50","1,024.50","1,024.50","1,024.50","","1.46%"
"09/02/2021","1,009.75","1,009.75","1,009.75","1,009.75","1.00K","1.30%"
"09/01/2021","996.75","996.75","996.75","996.75","","-2.52%"
"08/31/2021","1,022.50","1,022.50","1,022.50","1,022.50","","0.00%"
"08/30/2021","1,022.50","1,022.50","1,022.50","1,022.50","","-0.05%"
"08/27/2021","1,023.00","1,023.00","1,023.00","1,023.00","","-0.15%"
"08/26/2021","1,024.50","1,024.50","1,024.50","1,024.50","","0.17%"
"08/25/2021","1,022.75","1,022.75","1,022.75","1,022.75","","0.29%"
"08/24/2021","1,019.75","1,019.75","1,019.75","1,019.75","","0.00%"
"08/23/2021","1,019.75","1,019.75","1,019.75","1,019.75","","0.42%"
"08/20/2021","1,015.50","1,015.50","1,015.50","1,015.50","","0.25%"
"08/19/2021","1,013.00","1,013.00","1,013.00","1,013.00","","-0.64%"
"08/18/2021","1,019.50","1,019.50","1,019.50","1,019.50","","-1.07%"
"08/17/2021","1,030.50","1,030.50","1,030.50","1,030.50","","-0.41%"
"08/16/2021","1,034.75","1,034.75","1,034.75","1,034.75","","0.53%"
"08/13/2021","1,029.25","1,029.25","1,029.25","1,029.25","","0.37%"
"08/12/2021","1,025.50","1,025.50","1,025.50","1,025.50","0.03K","-0.34%"
"08/11/2021","1,029.00","1,029.00","1,029.00","1,029.00","","4.87%"
"08/10/2021","981.25","981.25","981.25","981.25","","0.00%"
"08/09/2021","981.25","981.25","981.25","981.25","","-1.26%"
"08/06/2021","993.75","993.75","993.75","993.75","","1.45%"
"08/05/2021","979.50","979.50","979.50","979.50","","-1.26%"
"08/04/2021","992.00","992.00","992.00","992.00","","3.09%"
"08/03/2021","962.25","962.25","962.25","962.25","","0.44%"
"08/02/2021","958.00","958.00","958.00","958.00","","-1.11%"
"07/30/2021","968.75","968.75","968.75","968.75","","-0.08%"
"07/29/2021","969.50","969.50","969.50","969.50","","0.28%"
"07/28/2021","966.75","966.75","966.75","966.75","","-0.41%"
"07/27/2021","970.75","970.75","970.75","970.75","","0.18%"
"07/26/2021","969.00","969.00","969.00","969.00","","0.62%"
"07/23/2021","963.00","963.00","963.00","963.00","","1.10%"
"07/22/2021","952.50","952.50","952.50","952.50","","-0.13%"
"07/21/2021","953.75","953.75","953.75","953.75","","-0.24%"
"07/20/2021","956.00","956.00","956.00","956.00","","0.00%"
"07/19/2021","956.00","956.00","956.00","956.00","","-0.03%"
"07/16/2021","956.25","956.25","956.25","956.25","","0.26%"
"07/15/2021","953.75","953.75","953.75","953.75","","2.06%"
"07/14/2021","934.50","934.50","934.50","934.50","","0.59%"
"07/13/2021","929.00","929.00","929.00","929.00","","1.70%"
"07/12/2021","913.50","913.50","913.50","913.50","","-0.19%"
"07/09/2021","915.25","915.25","915.25","915.25","","1.92%"
"07/08/2021","898.00","898.00","898.00","898.00","","-0.86%"
"07/07/2021","905.75","905.75","905.75","905.75","","-1.25%"
"07/06/2021","917.25","917.25","917.25","917.25","0.08K","1.86%"
"07/02/2021","900.50","900.50","900.50","900.50","","2.01%"
"07/01/2021","882.75","882.75","882.75","882.75","","-0.06%"
"06/30/2021","883.25","883.25","883.25","883.25","","0.06%"
"06/29/2021","882.75","882.75","882.75","882.75","","0.11%"
"06/28/2021","881.75","881.75","881.75","881.75","","-0.03%"
"06/25/2021","882.00","882.00","882.00","882.00","","0.57%"
"06/24/2021","877.00","877.00","877.00","877.00","","-0.17%"
"06/23/2021","878.50","878.50","878.50","878.50","","0.31%"
"06/22/2021","875.75","875.75","875.75","875.75","","0.00%"
"06/21/2021","875.75","875.75","875.75","875.75","","-0.40%"
"06/18/2021","879.25","879.25","879.25","879.25","","0.49%"
"06/17/2021","875.00","875.00","875.00","875.00","","-0.54%"
"06/16/2021","879.75","879.75","879.75","879.75","","-2.01%"
"06/15/2021","897.75","897.75","897.75","897.75","","2.81%"
"06/14/2021","873.25","873.25","873.25","873.25","","-4.30%"
"06/11/2021","912.50","912.50","912.50","912.50","","-2.98%"
"06/10/2021","940.50","940.50","940.50","940.50","","-0.48%"
"06/09/2021","945.00","945.00","945.00","945.00","","-3.23%"
"06/08/2021","976.50","976.50","976.50","976.50","","-1.26%"
"06/07/2021","989.00","989.00","989.00","989.00","","0.00%"
"06/04/2021","989.00","989.00","989.00","989.00","","-0.60%"
"06/03/2021","995.00","995.00","995.00","995.00","","1.27%"
"06/02/2021","982.50","982.50","982.50","982.50","","4.94%"
"06/01/2021","936.25","936.25","936.25","936.25","0.06K","-7.21%"
"05/28/2021","1,009.00","1,009.00","1,009.00","1,009.00","","0.25%"
"05/27/2021","1,006.50","1,006.50","1,006.50","1,006.50","","-0.42%"
"05/26/2021","1,010.75","1,010.75","1,010.75","1,010.75","","0.00%"
"05/25/2021","1,010.75","1,010.75","1,010.75","1,010.75","","0.70%"
"05/24/2021","1,003.75","1,003.75","1,003.75","1,003.75","","-0.64%"
"05/21/2021","1,010.25","1,010.25","1,010.25","1,010.25","","-0.98%"
"05/20/2021","1,020.25","1,020.25","1,020.25","1,020.25","","-1.85%"
"05/19/2021","1,039.50","1,039.50","1,039.50","1,039.50","","-1.59%"
"05/18/2021","1,056.25","1,056.25","1,056.25","1,056.25","","2.62%"
"05/17/2021","1,029.25","1,029.25","1,029.25","1,029.25","","-0.65%"
"05/14/2021","1,036.00","1,036.00","1,036.00","1,036.00","","0.00%"
"05/13/2021","1,036.00","1,036.00","1,036.00","1,036.00","","0.00%"
"05/12/2021","1,036.00","1,036.00","1,036.00","1,036.00","","2.17%"
"05/11/2021","1,014.00","1,014.00","1,014.00","1,014.00","0.02K","-0.52%"
"05/10/2021","1,019.25","1,019.25","1,019.25","1,019.25","","-0.95%"
"05/07/2021","1,029.00","1,029.00","1,029.00","1,029.00","","3.81%"
"05/06/2021","991.25","991.25","991.25","991.25","","3.63%"
"05/05/2021","956.50","956.50","956.50","956.50","","-0.23%"
"05/04/2021","958.75","958.75","958.75","958.75","","-0.42%"
"05/03/2021","962.75","962.75","962.75","962.75","","3.97%"
"04/29/2021","926.00","926.00","926.00","926.00","","0.00%"
"04/28/2021","926.00","926.00","926.00","926.00","","-0.35%"
"04/27/2021","929.25","929.25","929.25","929.25","","0.70%"
"04/26/2021","922.75","922.75","922.75","922.75","","-0.16%"
"04/23/2021","924.25","924.25","924.25","924.25","","-0.38%"
"04/22/2021","927.75","927.75","927.75","927.75","","0.76%"
"04/21/2021","920.75","920.75","920.75","920.75","","0.79%"
"04/20/2021","913.50","913.50","913.50","913.50","","1.08%"
"04/19/2021","903.75","903.75","903.75","903.75","","-0.11%"
"04/16/2021","904.75","904.75","904.75","904.75","","1.63%"
"04/15/2021","890.25","890.25","890.25","890.25","","1.14%"
"04/14/2021","880.25","880.25","880.25","880.25","","0.11%"
"04/13/2021","879.25","879.25","879.25","879.25","","1.30%"
"04/12/2021","868.00","868.00","868.00","868.00","","-2.11%"
"04/09/2021","886.75","886.75","886.75","886.75","","-0.73%"
"04/08/2021","893.25","893.25","893.25","893.25","","-1.49%"
"04/07/2021","906.75","906.75","906.75","906.75","","1.00%"
"04/06/2021","897.75","897.75","897.75","897.75","0.04K","1.64%"
"04/05/2021","883.25","883.25","883.25","883.25","","0.03%"
"04/01/2021","883.00","883.00","883.00","883.00","","-5.26%"
"03/31/2021","932.00","932.00","932.00","932.00","","0.03%"
"03/30/2021","931.75","931.75","931.75","931.75","","-0.40%"
"03/29/2021","935.50","935.50","935.50","935.50","","0.21%"
"03/26/2021","933.50","933.50","933.50","933.50","","-0.82%"
"03/25/2021","941.25","941.25","941.25","941.25","","-0.37%"
"03/24/2021","944.75","944.75","944.75","944.75","","-0.16%"
"03/23/2021","946.25","946.25","946.25","946.25","","0.66%"
"03/22/2021","940.00","940.00","940.00","940.00","","1.16%"
"03/19/2021","929.25","929.25","929.25","929.25","","-0.85%"
"03/18/2021","937.25","937.25","937.25","937.25","","-1.42%"
"03/17/2021","950.75","950.75","950.75","950.75","","0.42%"
"03/16/2021","946.75","946.75","946.75","946.75","","-1.61%"
"03/15/2021","962.25","962.25","962.25","962.25","","0.42%"
"03/12/2021","958.25","958.25","958.25","958.25","","1.13%"
"03/11/2021","947.50","947.50","947.50","947.50","","1.53%"
"03/10/2021","933.25","933.25","933.25","933.25","","1.08%"
"03/09/2021","923.25","923.25","923.25","923.25","","0.11%"
"03/08/2021","922.25","922.25","922.25","922.25","","2.61%"
"03/05/2021","898.75","898.75","898.75","898.75","0.09K","-0.11%"
"03/04/2021","899.75","899.75","899.75","899.75","","1.04%"
"03/03/2021","890.50","890.50","890.50","890.50","","0.99%"
"03/02/2021","881.75","881.75","881.75","881.75","","-1.09%"
"03/01/2021","891.50","891.50","891.50","891.50","","1.77%"
"02/26/2021","876.00","876.00","876.00","876.00","","-0.09%"
"02/25/2021","876.75","876.75","876.75","876.75","","0.43%"
"02/24/2021","873.00","873.00","873.00","873.00","","-0.11%"
"02/23/2021","874.00","874.00","874.00","874.00","","0.81%"
"02/22/2021","867.00","867.00","867.00","867.00","","0.20%"
"02/19/2021","865.25","865.25","865.25","865.25","","0.26%"
"02/18/2021","863.00","863.00","863.00","863.00","","-1.54%"
"02/17/2021","876.50","876.50","876.50","876.50","","1.12%"
"02/16/2021","866.75","866.75","866.75","866.75","","3.28%"
"02/12/2021","839.25","839.25","839.25","839.25","","0.00%"
"02/11/2021","839.25","839.25","839.25","839.25","","-1.41%"
"02/10/2021","851.25","851.25","851.25","851.25","","1.22%"
"02/09/2021","841.00","841.00","841.00","841.00","","2.78%"
"02/08/2021","818.25","818.25","818.25","818.25","","1.36%"
"02/05/2021","807.25","807.25","807.25","807.25","","0.72%"
"02/04/2021","801.50","801.50","801.50","801.50","","1.87%"
"02/03/2021","786.75","786.75","786.75","786.75","","-4.43%"
"02/02/2021","823.25","823.25","823.25","823.25","","-2.66%"
"02/01/2021","845.75","845.75","845.75","845.75","","-2.93%"
"01/28/2021","871.25","871.25","871.25","871.25","","0.00%"
"01/27/2021","871.25","871.25","871.25","871.25","","0.37%"
"01/26/2021","868.00","868.00","868.00","868.00","","0.12%"
"01/25/2021","867.00","867.00","867.00","867.00","","-0.29%"
"01/22/2021","869.50","869.50","869.50","869.50","","-0.03%"
"01/21/2021","869.75","869.75","869.75","869.75","","0.67%"
"01/20/2021","864.00","864.00","864.00","864.00","","-0.49%"
"01/19/2021","868.25","868.25","868.25","868.25","","-0.74%"
"01/15/2021","874.75","874.75","874.75","874.75","","-1.35%"
"01/14/2021","886.75","886.75","886.75","886.75","","-2.37%"
"01/13/2021","908.25","908.25","908.25","908.25","","0.25%"
"01/12/2021","906.00","906.00","906.00","906.00","","-2.29%"
"01/11/2021","927.25","927.25","927.25","927.25","","-0.56%"
"01/08/2021","932.50","932.50","932.50","932.50","","-0.16%"
"01/07/2021","934.00","934.00","934.00","934.00","","-1.19%"
"01/06/2021","945.25","945.25","945.25","945.25","","2.80%"
"01/05/2021","919.50","919.50","919.50","919.50","","0.49%"
"01/04/2021","915.00","915.00","915.00","915.00","","7.93%"
"12/31/2020","847.75","847.75","847.75","847.75","","0.06%"
"12/30/2020","847.25","847.25","847.25","847.25","","0.12%"
"12/29/2020","846.25","846.25","846.25","846.25","","0.06%"
"12/28/2020","845.75","845.75","845.75","845.75","","-0.15%"
"12/24/2020","847.00","847.00","847.00","847.00","","0.27%"
"12/23/2020","844.75","844.75","844.75","844.75","","0.93%"
"12/22/2020","837.00","837.00","837.00","837.00","","-0.03%"
"12/21/2020","837.25","837.25","837.25","837.25","","-0.45%"
"12/18/2020","841.00","841.00","841.00","841.00","","0.84%"
"12/17/2020","834.00","834.00","834.00","834.00","","0.27%"
"12/16/2020","831.75","831.75","831.75","831.75","","0.30%"
"12/15/2020","829.25","829.25","829.25","829.25","","-0.27%"
"12/14/2020","831.50","831.50","831.50","831.50","","1.00%"
"12/11/2020","823.25","823.25","823.25","823.25","","0.21%"
"12/10/2020","821.50","821.50","821.50","821.50","","0.98%"
"12/09/2020","813.50","813.50","813.50","813.50","","-0.09%"
"12/08/2020","814.25","814.25","814.25","814.25","","-0.55%"
"12/07/2020","818.75","818.75","818.75","818.75","","-1.30%"
"12/04/2020","829.50","829.50","829.50","829.50","","2.79%"
"12/03/2020","807.00","807.00","807.00","807.00","","0.22%"
"12/02/2020","805.25","805.25","805.25","805.25","","-0.92%"
"12/01/2020","812.75","812.75","812.75","812.75","0.16K","2.59%"
"11/30/2020","792.25","792.25","792.25","792.25","","-0.03%"
"11/27/2020","792.50","792.50","792.50","792.50","","0.09%"
"11/25/2020","791.75","791.75","791.75","791.75","","0.25%"
"11/24/2020","789.75","789.75","789.75","789.75","","-0.60%"
"11/23/2020","794.50","794.50","794.50","794.50","","0.35%"
"11/20/2020","791.75","791.75","791.75","791.75","","-0.50%"
"11/19/2020","795.75","795.75","795.75","795.75","","-0.22%"
"11/18/2020","797.50","797.50","797.50","797.50","","1.21%"
"11/17/2020","788.00","788.00","788.00","788.00","","0.06%"
"11/16/2020","787.50","787.50","787.50","787.50","","-0.06%"
"11/13/2020","788.00","788.00","788.00","788.00","","-0.13%"
"11/12/2020","789.00","789.00","789.00","789.00","","0.61%"
"11/11/2020","784.25","784.25","784.25","784.25","","1.92%"
"11/10/2020","769.50","769.50","769.50","769.50","","0.82%"
"11/09/2020","763.25","763.25","763.25","763.25","","1.46%"
"11/06/2020","752.25","752.25","752.25","752.25","","-0.23%"
"11/05/2020","754.00","754.00","754.00","754.00","","3.39%"
"11/04/2020","729.25","729.25","729.25","729.25","","0.41%"
"11/03/2020","726.25","726.25","726.25","726.25","","2.72%"
"11/02/2020","707.00","707.00","707.00","707.00","","0.93%"
"10/30/2020","700.50","700.50","700.50","700.50","","-0.07%"
"10/29/2020","701.00","701.00","701.00","701.00","","0.00%"
"10/28/2020","701.00","701.00","701.00","701.00","","-0.04%"
"10/27/2020","701.25","701.25","701.25","701.25","","0.00%"
"10/26/2020","701.25","701.25","701.25","701.25","","0.75%"
"10/23/2020","696.00","696.00","696.00","696.00","","0.00%"
"10/22/2020","696.00","696.00","696.00","696.00","","0.51%"
"10/21/2020","692.50","692.50","692.50","692.50","","0.36%"
"10/20/2020","690.00","690.00","690.00","690.00","","1.10%"
"10/19/2020","682.50","682.50","682.50","682.50","","-1.30%"
"10/16/2020","691.50","691.50","691.50","691.50","","-0.04%"
"10/15/2020","691.75","691.75","691.75","691.75","","-1.25%"
"10/14/2020","700.50","700.50","700.50","700.50","","-0.25%"
"10/13/2020","702.25","702.25","702.25","702.25","","-0.04%"
"10/12/2020","702.50","702.50","702.50","702.50","","2.03%"
"10/09/2020","688.50","688.50","688.50","688.50","","0.58%"
"10/08/2020","684.50","684.50","684.50","684.50","","0.51%"
"10/07/2020","681.00","681.00","681.00","681.00","","1.23%"
"10/06/2020","672.75","672.75","672.75","672.75","0.07K","3.26%"
"10/05/2020","651.50","651.50","651.50","651.50","","0.54%"
"10/02/2020","648.00","648.00","648.00","648.00","","-3.07%"
"10/01/2020","668.50","668.50","668.50","668.50","","-2.94%"
"09/30/2020","688.75","688.75","688.75","688.75","","-0.11%"
"09/29/2020","689.50","689.50","689.50","689.50","","-0.14%"
"09/28/2020","690.50","690.50","690.50","690.50","","0.00%"
"09/25/2020","690.50","690.50","690.50","690.50","","0.44%"
"09/24/2020","687.50","687.50","687.50","687.50","","-0.94%"
"09/23/2020","694.00","694.00","694.00","694.00","","-1.07%"
"09/22/2020","701.50","701.50","701.50","701.50","","-0.74%"
"09/21/2020","706.75","706.75","706.75","706.75","","-0.81%"
"09/18/2020","712.50","712.50","712.50","712.50","","1.71%"
"09/17/2020","700.50","700.50","700.50","700.50","","1.01%"
"09/16/2020","693.50","693.50","693.50","693.50","","0.00%"
"09/15/2020","693.50","693.50","693.50","693.50","","1.02%"
"09/14/2020","686.50","686.50","686.50","686.50","","1.85%"
"09/11/2020","674.00","674.00","674.00","674.00","","0.07%"
"09/10/2020","673.50","673.50","673.50","673.50","","0.11%"
"09/09/2020","672.75","672.75","672.75","672.75","","-1.57%"
"09/08/2020","683.50","683.50","683.50","683.50","","0.66%"
"09/04/2020","679.00","679.00","679.00","679.00","","-1.81%"
"09/03/2020","691.50","691.50","691.50","691.50","","2.63%"
"09/02/2020","673.75","673.75","673.75","673.75","","0.90%"
"09/01/2020","667.75","667.75","667.75","667.75","","3.57%"
"08/31/2020","644.75","644.75","644.75","644.75","","0.00%"
"08/28/2020","644.75","644.75","644.75","644.75","","0.12%"
"08/27/2020","644.00","644.00","644.00","644.00","","0.16%"
"08/26/2020","643.00","643.00","643.00","643.00","","0.16%"
"08/25/2020","642.00","642.00","642.00","642.00","","-0.31%"
"08/24/2020","644.00","644.00","644.00","644.00","","-0.19%"
"08/21/2020","645.25","645.25","645.25","645.25","","-0.65%"
"08/20/2020","649.50","649.50","649.50","649.50","","0.00%"
"08/19/2020","649.50","649.50","649.50","649.50","","0.43%"
"08/18/2020","646.75","646.75","646.75","646.75","","0.51%"
"08/17/2020","643.50","643.50","643.50","643.50","","0.70%"
"08/14/2020","639.00","639.00","639.00","639.00","","-0.58%"
"08/13/2020","642.75","642.75","642.75","642.75","","0.78%"
"08/12/2020","637.75","637.75","637.75","637.75","","0.99%"
"08/11/2020","631.50","631.50","631.50","631.50","","-1.71%"
"08/10/2020","642.50","642.50","642.50","642.50","","-1.42%"
"08/07/2020","651.75","651.75","651.75","651.75","","-0.23%"
"08/06/2020","653.25","653.25","653.25","653.25","","1.75%"
"08/05/2020","642.00","642.00","642.00","642.00","","-1.31%"
"08/04/2020","650.50","650.50","650.50","650.50","","1.64%"
"08/03/2020","640.00","640.00","640.00","640.00","","7.83%"
"07/31/2020","593.50","593.50","593.50","593.50","","0.00%"
"07/30/2020","593.50","593.50","593.50","593.50","","0.04%"
"07/29/2020","593.25","593.25","593.25","593.25","","0.17%"
"07/28/2020","592.25","592.25","592.25","592.25","","-0.34%"
"07/27/2020","594.25","594.25","594.25","594.25","","-0.75%"
"07/24/2020","598.75","598.75","598.75","598.75","","0.59%"
"07/23/2020","595.25","595.25","595.25","595.25","","0.55%"
"07/22/2020","592.00","592.00","592.00","592.00","","0.25%"
"07/21/2020","590.50","590.50","590.50","590.50","","-0.25%"
"07/20/2020","592.00","592.00","592.00","592.00","","0.85%"
"07/17/2020","587.00","587.00","587.00","587.00","","1.69%"
"07/16/2020","577.25","577.25","577.25","577.25","","-0.22%"
"07/15/2020","578.50","578.50","578.50","578.50","","1.31%"
"07/14/2020","571.00","571.00","571.00","571.00","","1.65%"
"07/13/2020","561.75","561.75","561.75","561.75","","0.63%"
"07/10/2020","558.25","558.25","558.25","558.25","","0.09%"
"07/09/2020","557.75","557.75","557.75","557.75","","0.00%"
"07/08/2020","557.75","557.75","557.75","557.75","","1.27%"
"07/07/2020","550.75","550.75","550.75","550.75","","-0.90%"
"07/06/2020","555.75","555.75","555.75","555.75","","1.18%"
"07/02/2020","549.25","549.25","549.25","549.25","","1.38%"
"07/01/2020","541.75","541.75","541.75","541.75","","-2.30%"
"06/30/2020","554.50","554.50","554.50","554.50","","-0.09%"
"06/29/2020","555.00","555.00","555.00","555.00","","-0.13%"
"06/26/2020","555.75","555.75","555.75","555.75","","-0.18%"
"06/25/2020","556.75","556.75","556.75","556.75","","-0.31%"
"06/24/2020","558.50","558.50","558.50","558.50","","-0.31%"
"06/23/2020","560.25","560.25","560.25","560.25","","0.27%"
"06/22/2020","558.75","558.75","558.75","558.75","","-0.36%"
"06/19/2020","560.75","560.75","560.75","560.75","","1.68%"
"06/18/2020","551.50","551.50","551.50","551.50","","0.09%"
"06/17/2020","551.00","551.00","551.00","551.00","","0.00%"
"06/16/2020","551.00","551.00","551.00","551.00","","1.57%"
"06/15/2020","542.50","542.50","542.50","542.50","","-1.18%"
"06/12/2020","549.00","549.00","549.00","549.00","","-0.63%"
"06/11/2020","552.50","552.50","552.50","552.50","","0.82%"
"06/10/2020","548.00","548.00","548.00","548.00","","-1.44%"
"06/09/2020","556.00","556.00","556.00","556.00","","1.37%"
"06/08/2020","548.50","548.50","548.50","548.50","","0.00%"
"06/05/2020","548.50","548.50","548.50","548.50","","0.92%"
"06/04/2020","543.50","543.50","543.50","543.50","0.01K","-2.77%"
"06/03/2020","559.00","559.00","559.00","559.00","","2.95%"
"06/02/2020","543.00","543.00","543.00","543.00","","2.89%"
"06/01/2020","527.75","527.75","527.75","527.75","","8.53%"
"05/29/2020","486.25","486.25","486.25","486.25","","0.10%"
"05/28/2020","485.75","485.75","485.75","485.75","","-0.05%"
"05/27/2020","486.00","486.00","486.00","486.00","","1.04%"
"05/26/2020","481.00","481.00","481.00","481.00","","0.00%"
"05/22/2020","481.00","481.00","481.00","481.00","","-0.57%"
